id,name,phone_number,url,notification,primary_care_doctor,adress,holiday_support
560,まるクリニック,0368024730,https://maru-homecare.com/,訪問診療専門のため、一般外来は行っておりません。,1,東京都台東区日本堤2-38-3,0.0
561,医療法人社団 椿診療所,03-3876-1718,-,なし,1,東京都台東区日本堤1-6-11,0.0
562,くろす内科クリニック,03-3872-0298,-,低重症化リスクの有熱有症状濃厚接触者→診療検査未実施みなし陽性疑似症例・配布抗原定性検査等陽性診療検査省略症例への発生届提出再開(2022.7.14～),1,東京都台東区清川2-8-11,0.0
563,あさひ在宅クリニック,03-5808-7935,-,なし,0,東京都台東区清川1-35-8,0.0
564,東京保健生活協同組合橋場診療所,03-3875-8480,-,※事前に電話予約必須。（ご来院頂く時刻は当院より指定します。）,1,東京都台東区橋場2-2-5・2F3F,0.0
565,医療法人社団光峰会 おのだ医院,03-3876-3818,-,なし,1,東京都台東区今戸1-3-13-201,0.0
566,医療法人社団哺育会 浅草病院,03-3876-1711,-,なし,1,東京都台東区今戸2-26-15,0.0
567,成寿クリニック,03-5824-2266,-,なし,0,東京都台東区今戸2-28-9-201,2
568,東京都台東区立台東病院,03-3876‐1001,-,なし,1,東京都台東区千束３-２０-５,0.0
569,医療法人社団梅澤会梅澤医院,03-3872-8230,-,必ず電話で予約をお願いします,1,東京都台東区千束2-20-2,0.0
570,塩川内科医院,03-3872-0153,-,なし,0,東京都台東区千束1-4-11,0.0
571,かわぐち内科・内視鏡クリニック,web予約,asakusa-naika.com,初診の患者様は可能な限り発熱外来Web予約にての予約をお願い致します。（Web予約枠に空きがない場合、電話を頂いても枠はございませんのでご了承ください）,1,東京都台東区浅草1-35-9,0.0
572,医療法人社団康裕会 浅草クリニック,03-3876-3200,-,なし,1,東京都台東区浅草４-１１-６,0.0
573,浅草のもとクリニック,03-5603-8808,-,なし,1,東京都台東区浅草3-7-7-101,0.0
574,聖愛クリニック,03-3874-5341,-,なし,1,東京都台東区浅草5-64-8フュージョナル浅草フォレスト101,0.0
575,浅草きずなクリニック,03-6458-1058,-,遠隔診療（電話診療、オンライン診療）ご希望の方は、クリニックに電話して予約をおとりください。,1,東京都台東区浅草６-９-２コレクションホースロード２階,0.0
576,医療法人社団ルーチェ会佐々木医院,03-3872-6776,-,なし,0,東京都台東区浅草5-33-12,0.0
577,加藤メディカルクリニック,03-5824-9090,-,なし,0,東京都台東区浅草7-3-8　1階2階,0.0
578,ひまわりクリニック言問橋,03-6802-3985,-,なし,0,東京都台東区浅草6-18-5猿若太田ビル1階,1.0
579,浅草泌尿器科クリニック,03-3874-8184,-,なし,0,東京都台東区浅草6-9-2　コレクションホースロード4階,0.0
580,社会福祉法人 浅草寺病院,03-3841-3330,-,なし,0,東京都台東区浅草2-30-17,0.0
581,医療法人社団四端会浅草第一診療所,03-3872-8617,-,なし,0,東京都台東区浅草4-33-7,0.0
582,医療法人社団青和会 井上整形外科,03-3874-9521,-,なし,0,東京都台東区浅草4-41-6,0.0
583,大塚医院,03-3873-2853,-,なし,0,東京都台東区浅草4-28-13,2
584,医療法人社団 桜心会 浅草ハートクリニック,03-6231-7581,-,必ず電話予約をお取りください。院外にてキットの配布を行いますのでクリニックに到着しましたら院内に入らずお電話にてご連絡ください。,1,東京都台東区花川戸1-13-15 SCRビル1階,0.0
585,柳澤総合内科医院・浅草,03-3844-0668,-,受診の際には、必ず事前の電話での問い合わせをお願いします。電話で来院時間の目安をお伝えします。直接来院された患者さんの対応は行っていません。,1,東京都台東区花川戸1-14-18 1階,0.0
586,医療法人社団ルーチェ会浅草駅前予防医療内科,03-5246-3876,-,なし,1,東京都台東区花川戸1-10-14ラスパシオ浅草スカイビューレジデンス2階,0.0
587,あさくさ雷門前クリニック,03-5827-2700,-,なし,1,東京都台東区雷門2-11-8冨山ビル１,0.0
588,中村医院,03-5806-2677,-,なし,0,東京都台東区雷門1-13-13,0.0
589,山田英明下町クリニック,03-5806-3077,-,なし,1,東京都台東区西浅草3-16-6 岩岡ビル1階,0.0
590,渡辺医院,03-3841-6502,-,なし,1,東京都台東区西浅草2-20-1,0.0
591,医療法人社団 関戸クリニック,03-3844-8666,-,なし,0,東京都台東区西浅草2-14-3,0.0
592,医療法人社団 柴田小児科医院,03-3841-2291,-,なし,1,東京都台東区松が谷3-16-4,0.0
593,医療法人社団成守会 成守会クリニック,03-3847-8866,-,なし,0,東京都台東区松が谷3-18-5,0.0
594,医療法人社団輝生会たいとう診療所,03-5828-8051,-,なし,1,東京都台東区元浅草1-6-17　NIC上野ビル,1.0
595,医療法人社団まこと会 服部医院,03-3842-1851,-,なし,1,東京都台東区元浅草3-4-7,0.0
596,四丁目クリニック,03-5827-5678,-,かぜ症状の方はコロナの可能性あり対面診療はできません。オンライン診療をした後にPCR検査を予約にて行います。,1,東京都台東区元浅草4-6-4　大塚ビル　2階,0.0
597,医療法人社団HIJ 元浅草いけだクリニック,03-3841-2121,-,なし,0,東京都台東区元浅草4-7-22,2
598,蔵前まえだクリニック,web予約,https://kuramae-maeda.com,なし,1,東京都台東区寿1-2-3 ATビル３階,0.0
599,医療法人社団 博腎会 野中医院,03-3844-0527,-,なし,1,東京都台東区寿1-10-20,0.0
600,ことぶき耳鼻咽喉科,03-3843-3107,-,なし,1,東京都台東区寿1-17-10-102,0.0
601,あさくさ田原町内科クリニック,03-3841-1181,-,なし,1,東京都台東区寿2-10-11 MS田原町ビル2階,0.0
602,(医)啓正会本宮形成整形外科,03-3841-4361,-,なし,0,東京都台東区寿４-１０-１１　生井ビル　１．２階,0.0
603,医療法人社団正徳会 滝口外科胃腸科整形外科,03-3844-2276,-,なし,0,東京都台東区寿３丁目２番７号,0.0
604,医療法人社団瑞生会 蔵前内科クリニック,03-3864-8998,-,なし,1,東京都台東区蔵前1-8-6,0.0
605,医療法人社団蹊医会 蔵前かとう内科クリニック,03-5809-2416,-,"完全予約制（電話のみ）自己診断でコロナではないと直接来院される方がおらますが、感染の取り扱いはどれも同じです。状況によっては診察をお断りする場合があります。
",1,東京都台東区蔵前3-4-9 蔵ビル3階,0.0
606,蔵　皮フ科・形成外科,03-5809-1517,-,なし,0,東京都台東区蔵前3-4-9 蔵ビル2F,0.0
607,菊嶋クリニック,03-3851-3281,-,なし,1,東京都台東区蔵前3-13-3ＮＲビル3Ｆ,2
608,医療法人社団黄龍会小川こどもクリニック,03-3861-2429,-,なし,1,東京都台東区浅草橋1-25-5小川ハイム201,0.0
609,医療法人社団静雅会 おがさわらクリニック内科循環器科,03-3865-2737,-,なし,1,東京都台東区浅草橋1-35-6 小笠原ビル２F，3F,0.0
610,育英クリニック,03-3851-7753,-,なし,1,東京都台東区浅草橋2-26-13,0.0
611,医療法人社団 良月会 堀 内科クリニック,03-3861-8937,-,なし,1,東京都台東区浅草橋1-24-3 杉木立ビル3階,0.0
612,あさくさ橋心臓と血管のクリニック,03-6240-9286,-,"中学生以下は診療不可。大変申し訳ありませんが、感染対策のためビルのエレベーターは使用できませんので階段を昇降り出来る方に限ります。
",1,東京都台東区浅草橋1-18-9 山上ビル2階・3階,0.0
613,木山なごみクリニック,03-5809-3852,-,なし,0,東京都台東区浅草橋5-1-38　アイビー浅草橋501,0.0
614,医療法人社団博樹会　西クリニック,03-3851-5959,-,なし,0,東京都台東区浅草橋五丁目５番１０号,0.0
615,あさくさばし耳鼻咽喉科,03-3863-8733,http://asakusabashi-ent.com/,なし,0,東京都台東区浅草橋4-1-2-3階 あさくさばし耳鼻咽喉科,0.0
616,医療法人社団大南会 浅草橋駅前総合クリニック,03-5809-3726,-,なし,0,東京都台東区浅草橋1-30-9ヒューリック浅草橋江戸通5階,0.0
617,曽谷村医院,03-3851-2384,-,なし,1,東京都台東区鳥越１-７-１,0.0
618,東京保健生活協同組合 蔵前協立診療所,03-3865-0139,-,なし,1,東京都台東区三筋2-13-3,0.0
619,ケイシン五反田アイクリニック,03-3473-0400,-,なし,0,東京都品川区東五反田2-1-2 五反田東急スクエア,2
620,一般社団法人 品川区医師会 品川区医師会診療所,03-3450-7650,-,なし,1,東京都品川区北品川3-7-25,1.0
621,医療法人社団藤樹会 北品川藤クリニック,03-6433-9957,-,なし,1,東京都品川区北品川1-23-18 海文堂ビル1階,0.0
622,みやざきRCクリニック,03-5460-1159,-,なし,1,東京都品川区北品川2-23-2,0.0
623,医道五十三次クリニック,03-6837-9075,-,なし,1,東京都品川区北品川１-２２-１７　ニックハイム北品川１０９,1.0
624,公益財団法人河野臨牀医学研究所附属第三北品川病院,03-3474-1831,-,なし,0,東京都品川区北品川３-３-７,0.0
625,本村耳鼻咽喉科クリニック,03-3450-4133,-,なし,0,東京都品川区北品川2-19-15,0.0
626,上田診療所,03-5495-7800,-,なし,0,東京都品川区北品川 1-11-1 寿ビル １階,0.0
627,のぞみクリニック,03-5769-0355,-,なし,1,東京都品川区北品川2-9-12,0.0
628,医療法人社団 ナイズ キャップスクリニック東品川,web予約,https://www.caps-clinic.jp/yoyaku,なし,1,東京都品川区東品川四丁目５番２２号 オアーゼ品川レジデンス １階,1.0
629,天王洲内科医院,03-6712-0086,-,なし,1,東京都品川区東品川２-２-８スフィアタワー天王洲CS棟２階２３３号,0.0
630,東品川クリニック,03-3472-6684,-,新患はすでに検査で診断が確定している患者のみ対応します,0,東京都品川区東品川３-１８-３ 神輿ビル３階,0.0
631,東京シーフォートスクエアクリニック,03-6712-8018,-,なし,1,東京都品川区東品川2-3-10-217,2
632,園田クリニック,03-3799-0816,-,なし,1,東京都品川区八潮5-6-37-105,0.0
633,"医療法人社団千秋双葉会
東京シティクリニック品川",03-3790-2551,-,なし,1,東京都品川区八潮5-10-27パトリア品川別館2階,0.0
634,八潮クリニック,03-3799-0521,-,なし,1,東京都品川区八潮5-12-68-101,2
635,さとうクリニック,03-3450-0010,-,なし,1,東京都品川区南品川２-１７-２５菱倉ビル二階,0.0
636,医療法人社団花橘会みんなのクリニック大井町,03-6433-0280,-,なし,1,東京都品川区南品川6-15-5,0.0
637,城南こどもハート・アレルギークリニック,03-3473-8010,https://kodomo-heart.com/jonan/page/reservation,予約用URL　https://clinic.smiley-reserve.jp/jonan,1,東京都品川区南品川2-17-27 三井南品川ハイツ1階,0.0
638,医聖よろずクリニックあおよこ院,03-3472-1188,-,予約なし受診不可。1週間以内の発熱は予約時-窓口受付時に申請のこと。医療従事者への感染リスクを減らすべく、ご注意ください！,1,東京都品川区南品川３-６-３９,0.0
639,小川クリニック,03-5460-1188,-,なし,0,東京都品川区南品川3-6-51　NK南品川1階,0.0
640,品川診療所,03-3472-0369,-,なし,0,東京都品川区南品川1-7-15,2
641,梅澤医院,03-3474-5367,-,なし,0,東京都品川区南品川5-3-22,0.0
642,"医療法人社団　弘寿会
南品川スマートクリニック",03-6810-3375,-,なし,0,東京都品川区南品川3-6-36 南品川フラッツ1階101号室,0.0
643,けいひんファミリークリニック,web予約,https://www.med-kfc.com/,なし,1,東京都品川区東大井二丁目１２番１９号ＭＫビル３階,0.0
644,鈴木内科医院,03-3761-4049,-,なし,1,東京都品川区東大井6-7-3,0.0
645,おりしきみつるクリニック,03-5762-2789,-,なし,1,東京都品川区東大井2-19-11,0.0
646,酒寄医院,03-3761-3250,-,8月18日より通常通りの診察を開始しました。,1,東京都品川区東大井2-26-3,0.0
647,小澤医院,03-3298-0088,-,事前の電話連絡必須です。事前の電話連絡ない方はコロナ検査できません。検査枠上限を超えた場合はお断りさせていただきます。濃厚接触者で無症状の方は検査しません。,1,東京都品川区東大井3-1-18,0.0
648,医療法人社団孝徳会　孝仁クリニック,03-3474-5566,-,在宅患者さんの緊急往診を優先するので、予約されてもキャンセルさせていただく場合がございますのでご了承いただける場合のみ、電話予約は平日AM9-PM1となります。,0,東京都品川区東大井5-14-11-1F,0.0
649,星野医院,03-3761-3575,-,発熱外来またはオンライン診療はいずれの場合も、事前の電話による相談が必須です。,0,東京都品川区東大井6-16-8,0.0
650,大井クリニック,03-6433-1463,-,なし,0,東京都品川区東大井5-1-7-1F,0.0
651,おおしまこどもクリニック,03-5762-5272,-,なし,1,東京都品川区南大井3-16-11,0.0
652,石井診療所,03-3761-5477,-,なし,1,東京都品川区南大井4-5-6,0.0
653,ふなはしハートヘルスクリニック,03-3298-2784,-,事前のお電話必須です。発熱相談センターからのご紹介でもお部屋の確保が出来ない場合はお受けできないこと、ご了承ください。,1,東京都品川区南大井6-11-11-1階,0.0
654,医療法人社団 正智会 京浜中央クリニック,03-3763-6706,-,なし,0,東京都品川区南大井1-1-17,0.0
655,ひろクリニック大森,03-5753-5695,-,なし,0,東京都品川区南大井6-19-7HARUビル4F,2
